suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.196292,0.004083,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.182750,0.000708,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.279667,0.013084,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.293375,0.009124,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.092333,0.006750,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.318041,0.023500,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.222708,0.005876,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.361292,0.014749,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.296666,0.034376,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.423666,0.009083,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.412083,0.019416,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.247750,0.005542,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.436917,0.014458,ok
small,matmul,f64,1,2x2,jax-cpu,0.041958,0.005791,ok
small,einsum_ij_jk_ik,f64,1,2x2,jax-cpu,0.093125,0.004292,ok
small,svd,f64,1,2x2,jax-cpu,0.030458,0.010125,ok
small,qr,f64,1,2x2,jax-cpu,0.027625,0.005667,ok
small,eigh,f64,1,2x2,jax-cpu,0.028834,0.006292,ok
small,solve,f64,1,"2x2,rhs=1",jax-cpu,0.043417,0.004208,ok
small,solve,f64,1,"2x2,rhs=4",jax-cpu,0.047542,0.009459,ok
small,grad_sum_matmul_backward,f64,1,2x2,jax-cpu,0.383167,0.104417,ok
small,grad_sum_svd_s_backward,f64,1,2x2,jax-cpu,0.383833,0.029666,ok
small,grad_sum_solve_backward,f64,1,"2x2,rhs=1",jax-cpu,0.403959,0.021667,ok
small,matmul,f64,1,4x4,jax-cpu,0.040625,0.004292,ok
small,einsum_ij_jk_ik,f64,1,4x4,jax-cpu,0.096667,0.002250,ok
small,svd,f64,1,4x4,jax-cpu,0.033208,0.007125,ok
small,qr,f64,1,4x4,jax-cpu,0.028583,0.006458,ok
small,eigh,f64,1,4x4,jax-cpu,0.032625,0.005250,ok
small,solve,f64,1,"4x4,rhs=1",jax-cpu,0.047584,0.007750,ok
small,solve,f64,1,"4x4,rhs=4",jax-cpu,0.045500,0.006458,ok
small,grad_sum_matmul_backward,f64,1,4x4,jax-cpu,0.368416,0.059250,ok
small,grad_sum_svd_s_backward,f64,1,4x4,jax-cpu,0.439958,0.103709,ok
small,grad_sum_solve_backward,f64,1,"4x4,rhs=1",jax-cpu,0.402625,0.029667,ok
small,matmul,f64,1,8x8,jax-cpu,0.064916,0.006709,ok
small,einsum_ij_jk_ik,f64,1,8x8,jax-cpu,0.117958,0.005083,ok
small,svd,f64,1,8x8,jax-cpu,0.039417,0.004833,ok
small,qr,f64,1,8x8,jax-cpu,0.034500,0.006542,ok
small,eigh,f64,1,8x8,jax-cpu,0.038208,0.006375,ok
small,solve,f64,1,"8x8,rhs=1",jax-cpu,0.051833,0.004709,ok
small,solve,f64,1,"8x8,rhs=4",jax-cpu,0.053958,0.009542,ok
small,grad_sum_matmul_backward,f64,1,8x8,jax-cpu,0.385584,0.032124,ok
small,grad_sum_svd_s_backward,f64,1,8x8,jax-cpu,0.409750,0.029417,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",jax-cpu,0.407750,0.037082,ok
large,matmul,f64,1,128x128,jax-cpu,3.565542,0.123625,ok
large,matmul,f64,1,256x256,jax-cpu,14.200542,0.265708,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,jax-cpu,56.976250,1.684291,ok
large,svd,f64,1,64x64,jax-cpu,0.818500,0.052916,ok
large,qr,f64,1,64x64,jax-cpu,0.565041,0.027750,ok
large,eigh,f64,1,64x64,jax-cpu,0.730334,0.089958,ok
large,solve,f64,1,"64x64,rhs=1",jax-cpu,0.599542,0.096292,ok
large,solve,f64,1,"64x64,rhs=16",jax-cpu,0.703875,0.089708,ok
large,solve,f64,1,"64x64,rhs=64",jax-cpu,1.010167,0.106958,ok
large,grad_sum_matmul,f64,1,64x64,jax-cpu,0.986417,0.039334,ok
large,grad_sum_matmul_backward,f64,1,64x64,jax-cpu,1.330292,0.193041,ok
large,grad_sum_svd_s_backward,f64,1,64x64,jax-cpu,1.004208,0.102375,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",jax-cpu,0.905125,0.089334,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.108583,0.008959,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.098583,0.040334,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.073709,0.003250,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.103417,0.003500,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",jax-cpu,0.124125,0.007084,ok
