suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/output_reuse,dot_general_read_into,f64,4,1024x1024,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,dot_general_read_into_accum,f64,4,1024x1024,tenferro-eager,5.369667,0.410875,ok,out = lhs @ rhs + out
cpu/output_reuse,dot_general_read_into_accum,f64,4,1024x1024,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/einsum_concrete,einsum_ij_jk_ik,f64,4,1024x1024,tenferro-eager,5.210000,0.902084,ok,TensorEinsumExt allocation-returning API
cpu/einsum_concrete,einsum_ij_jk_ik,f64,4,1024x1024,tenferro-trace,,,unsupported,TensorEinsumExt is a concrete Tensor API; traced einsum is measured by cpu/einsum
cpu/linalg_uncovered,cholesky,f64,4,1536x1536,tenferro-eager,4.650916,0.797291,ok,SPD input
cpu/linalg_uncovered,cholesky,f64,4,1536x1536,tenferro-trace,4.749959,0.127041,ok,SPD input
cpu/linalg_uncovered,eig,f64,4,160x160,tenferro-eager,4.474083,0.061625,ok,general input
cpu/linalg_uncovered,eig,f64,4,160x160,tenferro-trace,4.461833,0.037208,ok,general input
cpu/linalg_uncovered,eigvals,f64,4,192x192,tenferro-eager,4.643083,0.057625,ok,general input values only
cpu/linalg_uncovered,eigvals,f64,4,192x192,tenferro-trace,4.703333,0.067083,ok,general input values only
cpu/linalg_uncovered,eigvalsh,f64,4,512x512,tenferro-eager,14.750500,0.089042,ok,SPD input values only
cpu/linalg_uncovered,eigvalsh,f64,4,512x512,tenferro-trace,14.847333,0.092750,ok,SPD input values only
cpu/linalg_uncovered,triangular_solve,f64,4,"4096x4096,rhs=64",tenferro-eager,5.409542,0.159793,ok,lower-triangular solve
cpu/linalg_uncovered,triangular_solve,f64,4,"4096x4096,rhs=64",tenferro-trace,7.106583,0.236583,ok,lower-triangular solve
cpu/linalg_uncovered,det,f64,4,1024x1024,tenferro-eager,4.575333,0.221541,ok,well-conditioned input
cpu/linalg_uncovered,det,f64,4,1024x1024,tenferro-trace,4.476625,0.106500,ok,well-conditioned input
cpu/linalg_uncovered,slogdet,f64,4,1024x1024,tenferro-eager,4.425041,0.139334,ok,well-conditioned input
cpu/linalg_uncovered,slogdet,f64,4,1024x1024,tenferro-trace,4.712958,0.183917,ok,well-conditioned input
cpu/linalg_uncovered,inv,f64,4,768x768,tenferro-eager,7.302833,0.433500,ok,well-conditioned input
cpu/linalg_uncovered,inv,f64,4,768x768,tenferro-trace,6.939750,0.134833,ok,well-conditioned input
cpu/linalg_uncovered,pinv,f64,4,512x256,tenferro-eager,6.796750,0.082750,ok,rectangular input
cpu/linalg_uncovered,pinv,f64,4,512x256,tenferro-trace,6.947708,0.120542,ok,rectangular input
cpu/linalg_uncovered,pinv_with_rtol,f64,4,512x256,tenferro-eager,6.776000,0.048375,ok,rectangular input; rtol=1e-12
cpu/linalg_uncovered,pinv_with_rtol,f64,4,512x256,tenferro-trace,6.889208,0.070958,ok,rectangular input; rtol=1e-12
cpu/linalg_uncovered,lu,f64,4,1024x1024,tenferro-eager,4.197542,0.107750,ok,partial-pivot LU
cpu/linalg_uncovered,lu,f64,4,1024x1024,tenferro-trace,4.422375,0.082083,ok,partial-pivot LU
cpu/linalg_uncovered,lstsq,f64,4,"768x384,rhs=16",tenferro-eager,5.878917,0.139791,ok,tall full-column-rank QR least-squares solve
cpu/linalg_uncovered,lstsq,f64,4,"768x384,rhs=16",tenferro-trace,5.673792,0.053251,ok,tall full-column-rank QR least-squares solve
cpu/linalg_uncovered,svd_full,f64,4,768x384,tenferro-eager,,,unsupported,svd_full: extension tenferro-linalg.linalg.v1 failed: svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD
cpu/linalg_uncovered,svd_full,f64,4,768x384,tenferro-trace,,,unsupported,svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD
cpu/linalg_uncovered,norm_fro,f64,4,2048x2048,tenferro-eager,0.575292,0.026334,ok,Frobenius norm
cpu/linalg_uncovered,norm_fro,f64,4,2048x2048,tenferro-trace,0.602333,0.033416,ok,Frobenius norm
cpu/complex,conj,c64,4,16777216,tenferro-eager,2.842209,0.139375,ok,complex elementwise
cpu/complex,conj,c64,4,16777216,tenferro-trace,2.866708,0.087584,ok,complex elementwise
cpu/complex,mul,c64,4,8388608,tenferro-eager,1.463041,0.106124,ok,complex elementwise
cpu/complex,mul,c64,4,8388608,tenferro-trace,1.889000,0.067209,ok,complex elementwise
cpu/complex,div,c64,4,8388608,tenferro-eager,1.587333,0.031667,ok,complex elementwise
cpu/complex,div,c64,4,8388608,tenferro-trace,1.675250,0.087209,ok,complex elementwise
cpu/complex,exp,c64,4,4194304,tenferro-eager,5.612625,0.901875,ok,complex analytic
cpu/complex,exp,c64,4,4194304,tenferro-trace,5.438292,0.069209,ok,complex analytic
cpu/complex,log,c64,4,4194304,tenferro-eager,6.624875,0.048084,ok,complex analytic
cpu/complex,log,c64,4,4194304,tenferro-trace,7.278709,0.344625,ok,complex analytic
cpu/complex,dot_general,c64,4,640x640,tenferro-eager,5.856750,0.583542,ok,complex matrix multiply
cpu/complex,dot_general,c64,4,640x640,tenferro-trace,6.295625,0.290667,ok,complex matrix multiply
cpu/complex,dot_general_with_conj,c64,4,640x640,tenferro-eager,5.995041,0.152959,ok,conjugated-lhs complex matrix multiply
