suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/elementwise_reduction,sin,f64,1,8388608,pytorch-cpu,14.276875,0.051584,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,cos,f64,1,8388608,pytorch-cpu,17.107459,0.035792,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,tanh,f64,1,8388608,pytorch-cpu,35.708125,0.072124,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sqrt,f64,1,33554432,pytorch-cpu,7.746750,0.132875,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,rsqrt,f64,1,33554432,pytorch-cpu,11.493917,0.058584,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,pow,f64,1,4194304,pytorch-cpu,38.294458,0.063875,ok,binary analytic with tensor exponent; input allocation outside timed region
cpu/elementwise_reduction,expm1,f64,1,4194304,pytorch-cpu,14.731334,0.032500,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log1p,f64,1,4194304,pytorch-cpu,11.036417,0.042334,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,1,4194304,pytorch-cpu,18.070875,1.401958,ok,short elementwise chain; input allocation outside timed region
cpu/elementwise_reduction,reduce_sum_all,f64,1,8192x4096,pytorch-cpu,3.002833,0.111624,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_prod_all,f64,1,8192x4096,pytorch-cpu,3.211750,0.093792,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_max_axis0,f64,1,2048x2048,pytorch-cpu,10.632750,0.815417,ok,axis reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_min_axis1,f64,1,4096x4096,pytorch-cpu,3.877916,0.103333,ok,axis reduction; input allocation outside timed region
cpu/indexing_layout,gather,f64,1,262144,pytorch-cpu,0.169542,0.005875,ok,1D gather; input allocation outside timed region
cpu/indexing_layout,scatter,f64,1,262144,pytorch-cpu,0.228708,0.009917,ok,1D scatter; input allocation outside timed region
cpu/indexing_layout,slice,f64,1,4194304 -> 2096128,pytorch-cpu,0.453041,0.022084,ok,static slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_slice,f64,1,4194304 -> 2097152,pytorch-cpu,0.275750,0.012209,ok,runtime-start slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_update_slice,f64,1,2097152,pytorch-cpu,0.420042,0.033709,ok,runtime-start update; input allocation outside timed region
cpu/indexing_layout,pad,f64,1,2097152,pytorch-cpu,0.407125,0.008500,ok,edge padding; input allocation outside timed region
cpu/indexing_layout,concatenate,f64,1,1048576+1048576,pytorch-cpu,0.228458,0.007500,ok,concatenate along axis 0; input allocation outside timed region
cpu/indexing_layout,reverse,f64,1,2097152,pytorch-cpu,0.324417,0.057499,ok,reverse axis 0; input allocation outside timed region
cpu/structural_shape,transpose,f64,1,4096x4096,pytorch-cpu,19.145833,0.101875,ok,materialized matrix transpose; input allocation outside timed region
cpu/structural_shape,reshape,f64,1,33554432 -> 8192x4096,pytorch-cpu,4.417875,0.099958,ok,materialized reshape; clone makes PyTorch perform the same output-sized write; input allocation outside timed region
cpu/structural_shape,broadcast_in_dim,f64,1,8192x1 -> 8192x4096,pytorch-cpu,2.060750,0.035708,ok,materialized broadcast; input allocation outside timed region
cpu/structural_shape,cast_f64_f32,f64->f32,1,33554432,pytorch-cpu,3.626209,0.136291,ok,dtype cast; input allocation outside timed region
cpu/structural_shape,extract_diagonal,f64,1,8388608x2x2 -> 8388608x2,pytorch-cpu,4.443750,0.063917,ok,batched matrix diagonal extraction; input allocation outside timed region
cpu/structural_shape,embed_diagonal,f64,1,8192 -> 8192x8192,pytorch-cpu,4.122750,0.178709,ok,embed vector as matrix diagonal; input allocation outside timed region
cpu/structural_shape,tril,f64,1,4096x4096,pytorch-cpu,3.790000,0.166500,ok,lower triangle; input allocation outside timed region
cpu/structural_shape,triu,f64,1,4096x4096,pytorch-cpu,3.476625,0.242666,ok,upper triangle; input allocation outside timed region
cpu/view_metadata,reshape_view,f64,1,33554432 -> 8192x4096,pytorch-cpu,0.000375,0.000042,ok,metadata-only view reshape; no output-sized copy; input allocation outside timed region
cpu/view_metadata,transpose_view,f64,1,4096x4096,pytorch-cpu,0.000417,0.000042,ok,metadata-only transpose view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,slice_view,f64,1,4194304 -> 2096128,pytorch-cpu,0.000334,0.000042,ok,metadata-only strided slice view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,broadcast_in_dim_view,f64,1,8192x1 -> 8192x4096,pytorch-cpu,0.000375,0.000041,ok,metadata-only zero-stride broadcast view; no output-sized copy; input allocation outside timed region
cpu/output_reuse,add_into,f64,1,33554432,pytorch-cpu,6.700000,0.118292,ok,torch.add out= caller-owned output; input allocation outside timed region
cpu/output_reuse,sub_into,f64,1,33554432,pytorch-cpu,6.730459,0.138750,ok,torch.sub out= caller-owned output; input allocation outside timed region
